,owner_id,owner_age_group,owner_gender,district,dog_breed,dog_birthyear,dog_sex,dog_colour,dog_age,distric_name
3463,118704,31-40,Female,3,Pomeranian,2013,Female,black & light brown,7,Wiedikon
3464,118708,31-40,Male,4,Maltese,2011,Female,white,9,Aussersihl
3465,118709,71-80,Female,7,Lhasa Apso,2006,Female,beige,14,"Funtern, Hottingen, Hirslanden, Witikon"
3466,118709,71-80,Female,7,Lhasa Apso,2006,Male,beige,14,"Funtern, Hottingen, Hirslanden, Witikon"
3467,118714,41-50,Female,9,Big mixed breed,2013,Female,tricolor,7,"Albisriesen, Altstetten"
3468,118714,41-50,Female,9,Chihuahua,2011,Male,weiss/orange,9,"Albisriesen, Altstetten"
3469,118729,41-50,Female,10,Papillon,2013,Male,tricolor,7,"Hoengg, Wipkingen"
3470,118729,41-50,Female,10,Papillon,2015,Female,tricolor,5,"Hoengg, Wipkingen"
3471,118798,61-70,Male,9,Pekingese,2013,Female,braun/grau,7,"Albisriesen, Altstetten"
3472,118802,31-40,Female,9,Shar Pei,2013,Male,brown,7,"Albisriesen, Altstetten"
3473,118838,51-60,Male,10,Foxterrier,2006,Female,tricolor,14,"Hoengg, Wipkingen"
3474,118840,31-40,Female,5,Small mixed breed,2013,Female,beige/schwarz,7,Industriequartier
3475,118848,51-60,Female,7,Miniature poodle,2013,Male,blond,7,"Funtern, Hottingen, Hirslanden, Witikon"
3476,118901,31-40,Female,10,Bolonka Zwetna,2015,Male,black & white,5,"Hoengg, Wipkingen"
3477,118902,51-60,Female,9,Jack Russel Terrier,2013,Female,tricolor,7,"Albisriesen, Altstetten"
3478,118904,31-40,Female,11,Spanischer Wasserhund,2012,Female,white & brown,8,"Affoltern, Seebach, Oerlikon"
3479,118905,41-50,Female,6,Chihuahua,2019,Female,brown & black,1,"Unterstrass, Oberstrass"
3480,118944,61-70,Female,6,Parson Russell Terrier,2005,Female,tricolor,15,"Unterstrass, Oberstrass"
3481,118952,21-30,Female,3,Jack Russel Terrier,2013,Female,tricolor,7,Wiedikon
3482,118966,61-70,Female,7,Miniature Australian Shepherd,2013,Female,blue/merle,7,"Funtern, Hottingen, Hirslanden, Witikon"
3483,118979,41-50,Male,4,Teckel,2005,Female,white & brown,15,Aussersihl
3484,119006,31-40,Male,11,Lagotto Romagnolo,2013,Female,black & light brown,7,"Affoltern, Seebach, Oerlikon"
3485,119008,31-40,Female,9,Appenzeller Sennenhund,2011,Female,tricolor,9,"Albisriesen, Altstetten"
3486,119070,41-50,Male,5,Flat Coated Retriever,2013,Male,black,7,Industriequartier
3487,119102,41-50,Female,2,Magyar Viszla,2013,Female,beige,7,"Wollishofen, Leimbach, Enge"
3488,119115,31-40,Female,2,Golden Retriever,2012,Female,golden,8,"Wollishofen, Leimbach, Enge"
3489,119117,51-60,Female,7,Big mixed breed,2008,Male,braun/grau,12,"Funtern, Hottingen, Hirslanden, Witikon"
3490,119190,41-50,Female,12,Small mixed breed,2008,Male,black & white,12,Schwamendingen
3491,119190,41-50,Female,12,Maltese,2012,Female,white,8,Schwamendingen
3492,119215,61-70,Female,7,Akita,2013,Female,red,7,"Funtern, Hottingen, Hirslanden, Witikon"
3493,119231,71-80,Female,10,Golden Retriever,2011,Female,golden,9,"Hoengg, Wipkingen"
3494,119259,51-60,Male,4,Griffon belge,2013,Male,schwarz/loh,7,Aussersihl
3495,119260,51-60,Male,8,Schnauzer,2013,Male,black,7,Riesbach
3496,119264,31-40,Female,3,Deutscher Boxer,2012,Male,gelb,8,Wiedikon
3497,119266,51-60,Male,11,Shih Tzu,2013,Male,gold/weiss,7,"Affoltern, Seebach, Oerlikon"
3498,119268,21-30,Female,3,Border Collie,2012,Female,black & white,8,Wiedikon
3499,119273,51-60,Female,2,Samojede,2013,Female,white,7,"Wollishofen, Leimbach, Enge"
3500,119275,71-80,Female,11,Standard poodle,2017,Female,white,3,"Affoltern, Seebach, Oerlikon"
3501,119280,41-50,Male,11,Appenzeller,2013,Male,black,7,"Affoltern, Seebach, Oerlikon"
3502,119283,61-70,Female,9,Bearded Collie,2013,Male,brown & white,7,"Albisriesen, Altstetten"
3503,119289,71-80,Female,10,Lhasa Apso,2008,Male,sandfarbig,12,"Hoengg, Wipkingen"
3504,119325,31-40,Female,5,Old Englische Bulldogge,2013,Male,brown & white,7,Industriequartier
3505,119329,41-50,Female,2,Jack Russel Terrier,2017,Female,weiss/schwarz/braun,3,"Wollishofen, Leimbach, Enge"
3506,119329,41-50,Female,2,Jack Russel Terrier,2013,Male,tricolor,7,"Wollishofen, Leimbach, Enge"
3507,119340,41-50,Female,6,Rhodesian Ridgeback,2013,Female,red,7,"Unterstrass, Oberstrass"
3508,119364,41-50,Male,5,Flat Coated Retriever,2013,Male,black,7,Industriequartier
3509,119368,41-50,Male,9,Deutscher Kleinspitz,2013,Male,brown,7,"Albisriesen, Altstetten"
3510,119371,31-40,Male,6,Chihuahua,2013,Male,tricolor,7,"Unterstrass, Oberstrass"
3511,119410,51-60,Female,8,Spanischer Wasserhund,2013,Female,white & brown,7,Riesbach
3512,119413,41-50,Male,5,Chihuahua,2013,Female,tricolor,7,Industriequartier
3513,119415,61-70,Male,8,Field Spaniel,2009,Male,brown,11,Riesbach
3514,119421,41-50,Female,7,Dachshund,2013,Female,saufarben,7,"Funtern, Hottingen, Hirslanden, Witikon"
3515,119421,41-50,Female,7,Dachshund,2016,Male,saufarben,4,"Funtern, Hottingen, Hirslanden, Witikon"
3516,119438,61-70,Female,10,Deutscher Pinscher,2013,Female,hirschrot,7,"Hoengg, Wipkingen"
3517,119440,21-30,Male,11,French bulldog,2015,Female,dunkel gestromt,5,"Affoltern, Seebach, Oerlikon"
3518,119452,81-90,Female,12,Small mixed breed,2010,Male,light brown,10,Schwamendingen
3519,119455,41-50,Male,2,Golden Retriever,2011,Male,black,9,"Wollishofen, Leimbach, Enge"
3520,119459,71-80,Female,6,Parson Jack Russell Terrier,2013,Female,white & black,7,"Unterstrass, Oberstrass"
3521,119523,41-50,Female,10,Lagotto Romagnolo,2013,Female,orange,7,"Hoengg, Wipkingen"
3522,119526,51-60,Female,2,Labrador Retriever,2013,Male,schwarz/grau,7,"Wollishofen, Leimbach, Enge"
3523,119528,21-30,Female,2,Yorkshire Terrier,2013,Male,black & brown,7,"Wollishofen, Leimbach, Enge"
3524,119532,51-60,Female,6,Irish Terrier,2013,Female,red,7,"Unterstrass, Oberstrass"
3525,119539,41-50,Female,10,Mittelpudel,2013,Male,black & light brown,7,"Hoengg, Wipkingen"
3526,119570,41-50,Female,6,Groenendael,2011,Male,black,9,"Unterstrass, Oberstrass"
3527,119595,61-70,Male,4,Appenzeller,2013,Male,red & white,7,Aussersihl
3528,119606,51-60,Female,2,Deutscher Kleinspitz,2013,Male,orange,7,"Wollishofen, Leimbach, Enge"
3529,119607,21-30,Male,6,Big mixed breed,2010,Female,red,10,"Unterstrass, Oberstrass"
3530,119609,61-70,Female,11,Pinscher,2010,Female,black & brown,10,"Affoltern, Seebach, Oerlikon"
3531,119635,71-80,Female,6,Small mixed breed,2008,Male,beige,12,"Unterstrass, Oberstrass"
3532,119640,51-60,Male,11,Labrador,2019,Male,black,1,"Affoltern, Seebach, Oerlikon"
3533,119703,51-60,Female,9,Maltese,2013,Female,white,7,"Albisriesen, Altstetten"
3534,119710,41-50,Female,7,Pug,2017,Male,beige,3,"Funtern, Hottingen, Hirslanden, Witikon"
3535,119722,41-50,Male,7,Big mixed breed,2009,Female,blond/weiss,11,"Funtern, Hottingen, Hirslanden, Witikon"
3536,119723,31-40,Female,2,Chihuahua,2014,Male,black & white,6,"Wollishofen, Leimbach, Enge"
3537,119723,31-40,Female,2,Chihuahua,2013,Female,brown,7,"Wollishofen, Leimbach, Enge"
3538,119727,41-50,Female,6,Miniature Bull Terrier,2008,Female,white,12,"Unterstrass, Oberstrass"
3539,119731,61-70,Female,11,Maltese,2013,Male,white,7,"Affoltern, Seebach, Oerlikon"
3540,119738,21-30,Female,2,Pomeranian,2013,Female,white,7,"Wollishofen, Leimbach, Enge"
3541,119738,21-30,Female,2,Pomeranian,2013,Female,white,7,"Wollishofen, Leimbach, Enge"
3542,119746,51-60,Female,6,Entlebucher Sennenhund,2016,Female,tricolor,4,"Unterstrass, Oberstrass"
3543,119750,21-30,Male,10,Small mixed breed,2013,Female,light brown,7,"Hoengg, Wipkingen"
3544,119793,21-30,Female,3,Chihuahua,2013,Male,braun/beige,7,Wiedikon
3545,119794,51-60,Female,12,Labrador Retriever,2013,Female,gelb,7,Schwamendingen
3546,119810,61-70,Female,3,Labrador Retriever,2017,Male,black,3,Wiedikon
3547,119851,61-70,Female,11,Chinese Crested,2009,Male,brown,11,"Affoltern, Seebach, Oerlikon"
3548,119851,61-70,Female,11,Chinese Crested,2008,Female,white & black,12,"Affoltern, Seebach, Oerlikon"
3549,119851,61-70,Female,11,Chihuahua,2013,Female,black,7,"Affoltern, Seebach, Oerlikon"
3550,119851,61-70,Female,11,Pekingese,2017,Female,weiss/beige,3,"Affoltern, Seebach, Oerlikon"
3551,119851,61-70,Female,11,Pekingese,2013,Female,beige,7,"Affoltern, Seebach, Oerlikon"
3552,119851,61-70,Female,11,Chihuahua,2014,Female,beige,6,"Affoltern, Seebach, Oerlikon"
3553,119851,61-70,Female,11,Spitz,2013,Female,black,7,"Affoltern, Seebach, Oerlikon"
3554,119869,81-90,Male,12,Maltese,2013,Male,white,7,Schwamendingen
3555,119881,41-50,Female,12,Labrador Retriever,2013,Male,brown,7,Schwamendingen
3556,119884,31-40,Female,3,Perro de Agua Espanol,2008,Male,beige,12,Wiedikon
3557,119904,61-70,Female,3,Big mixed breed,2013,Female,black & white,7,Wiedikon
3558,119904,61-70,Female,3,Small mixed breed,2012,Female,brown & white,8,Wiedikon
3559,119904,61-70,Female,3,Small mixed breed,2012,Female,hell-/dunkelbraun,8,Wiedikon
3560,119916,21-30,Female,9,Small mixed breed,2013,Female,brown,7,"Albisriesen, Altstetten"
3561,119916,21-30,Female,9,Deutscher Kleinspitz,2009,Male,beige,11,"Albisriesen, Altstetten"
3562,119944,21-30,Male,2,Small mixed breed,2013,Female,black & white,7,"Wollishofen, Leimbach, Enge"
3563,119966,51-60,Female,7,Deutscher Schäfer,2012,Female,black & brown,8,"Funtern, Hottingen, Hirslanden, Witikon"
3564,119967,51-60,Female,7,Toyterrier,2015,Female,black & light brown,5,"Funtern, Hottingen, Hirslanden, Witikon"
3565,119968,21-30,Female,9,Chihuahua,2009,Male,schwarz/braun/weiss,11,"Albisriesen, Altstetten"
3566,119973,31-40,Male,4,Chihuahua,2010,Female,grey,10,Aussersihl
3567,119973,31-40,Male,4,French bulldog,2015,Male,blue/tan,5,Aussersihl
3568,119973,31-40,Male,4,Chihuahua,2008,Male,beige,12,Aussersihl
3569,120001,41-50,Male,9,Golden Retriever,2013,Male,cream,7,"Albisriesen, Altstetten"
3570,120035,31-40,Female,6,Pug,2013,Female,beige,7,"Unterstrass, Oberstrass"
3571,120054,61-70,Female,3,Pomeranian,2013,Male,cream,7,Wiedikon
3572,120055,31-40,Female,9,Chihuahua,2013,Female,weiss/creme,7,"Albisriesen, Altstetten"
3573,120085,31-40,Male,7,Labrador Retriever,2012,Female,black,8,"Funtern, Hottingen, Hirslanden, Witikon"
3574,120088,41-50,Female,5,Zwergpinscher,2013,Female,black & white,7,Industriequartier
3575,120090,31-40,Female,11,Cocker Spaniel,2013,Male,black,7,"Affoltern, Seebach, Oerlikon"
3576,120105,41-50,Female,2,Chinese Crested,2014,Male,grau/weiss,6,"Wollishofen, Leimbach, Enge"
3577,120105,41-50,Female,2,Chinese Crested,2006,Male,weiss/grau,14,"Wollishofen, Leimbach, Enge"
3578,120123,31-40,Female,10,Small mixed breed,2013,Female,black,7,"Hoengg, Wipkingen"
3579,120141,21-30,Female,9,Yorkshire Terrier,2013,Male,schwarz/beige,7,"Albisriesen, Altstetten"
3580,120153,41-50,Female,5,Grosspudel,2010,Female,brown,10,Industriequartier
3581,120153,41-50,Female,5,Grosspudel,2010,Female,brown,10,Industriequartier
3582,120165,31-40,Female,3,Appenzeller Sennenhund,2010,Male,tricolor,10,Wiedikon
3583,120174,31-40,Female,2,Pug,2012,Male,black,8,"Wollishofen, Leimbach, Enge"
3584,120177,61-70,Female,7,Schäfer,2011,Female,schwarz/gelb,9,"Funtern, Hottingen, Hirslanden, Witikon"
3585,120189,41-50,Female,3,Small mixed breed,2012,Female,weiss/beige,8,Wiedikon
3586,120191,61-70,Female,6,Lagotto Romagnolo,2014,Female,bianco-aranico,6,"Unterstrass, Oberstrass"
3587,120193,31-40,Male,6,Labrador Retriever,2014,Male,dunkelbraun,6,"Unterstrass, Oberstrass"
3588,120204,31-40,Female,11,Pug,2013,Male,black & white,7,"Affoltern, Seebach, Oerlikon"
3589,120246,31-40,Male,9,Jack Russel Terrier,2015,Male,black & white,5,"Albisriesen, Altstetten"
3590,120268,61-70,Female,8,Puli,2015,Male,beige/braun,5,Riesbach
3591,120275,31-40,Male,11,Labrador Retriever,2008,Female,black & white,12,"Affoltern, Seebach, Oerlikon"
3592,120282,31-40,Female,11,Small mixed breed,2007,Female,white,13,"Affoltern, Seebach, Oerlikon"
3593,120314,31-40,Male,9,Jack Russel Terrier,2011,Male,tricolor,9,"Albisriesen, Altstetten"
3594,120314,31-40,Male,9,Dachshund,2015,Male,brown,5,"Albisriesen, Altstetten"
3595,120320,81-90,Female,11,Spinone,2008,Female,white & brown,12,"Affoltern, Seebach, Oerlikon"
3596,120330,41-50,Male,7,Golden Retriever,2012,Female,white,8,"Funtern, Hottingen, Hirslanden, Witikon"
3597,120364,41-50,Female,11,Appenzeller Sennenhund,2011,Female,schwarz/weiss/braun,9,"Affoltern, Seebach, Oerlikon"
3598,120376,41-50,Female,7,Weimaraner,2013,Female,blau,7,"Funtern, Hottingen, Hirslanden, Witikon"
3599,120392,71-80,Female,9,Kuvasz,2007,Female,white,13,"Albisriesen, Altstetten"
3600,120408,31-40,Female,11,Pug,2014,Male,beige,6,"Affoltern, Seebach, Oerlikon"
3601,120416,61-70,Female,12,Labrador Retriever,2010,Male,black,10,Schwamendingen
3602,120417,31-40,Female,4,Pug,2018,Male,beige,2,Aussersihl
3603,120417,31-40,Female,4,Pug,2005,Male,beige,15,Aussersihl
3604,120420,61-70,Male,7,Small mixed breed,2011,Female,brown,9,"Funtern, Hottingen, Hirslanden, Witikon"
3605,120430,51-60,Male,10,Small mixed breed,2012,Female,weiss/braun/schwarz,8,"Hoengg, Wipkingen"
3606,120433,51-60,Male,4,Thai Ridgeback,2011,Female,grau/schwarz,9,Aussersihl
3607,120440,41-50,Male,2,Epagneul Breton (Bretonischer Vorstehhund),2009,Male,brown & white,11,"Wollishofen, Leimbach, Enge"
3608,120440,41-50,Male,2,Epagneul Breton (Bretonischer Vorstehhund),2009,Male,brown & white,11,"Wollishofen, Leimbach, Enge"
3609,120441,31-40,Male,12,Chihuahua,2013,Male,beige,7,Schwamendingen
3610,120469,41-50,Female,9,Malinois,2018,Female,black,2,"Albisriesen, Altstetten"
3611,120471,51-60,Male,11,Jack Russel Terrier,2012,Female,schwarz/weiss/braun,8,"Affoltern, Seebach, Oerlikon"
3612,120522,31-40,Female,10,Border Collie,2019,Female,tricolor,1,"Hoengg, Wipkingen"
3613,120565,31-40,Female,7,French bulldog,2010,Male,black & white,10,"Funtern, Hottingen, Hirslanden, Witikon"
3614,120568,41-50,Female,6,Irish Soft Coated Wheaten Terrier,2013,Female,beige,7,"Unterstrass, Oberstrass"
3615,120574,71-80,Female,1,French bulldog,2019,Female,blue/tan,1,Altstadt
3616,120583,41-50,Male,4,Yorkshire Terrier,2013,Female,black & light brown,7,Aussersihl
3617,120583,41-50,Male,4,Pinscher,2009,Male,black,11,Aussersihl
3618,120584,31-40,Female,5,French bulldog,2011,Male,schwarz gestromt,9,Industriequartier
3619,120604,81-90,Female,7,Bolonka Zwetna,2008,Male,brown,12,"Funtern, Hottingen, Hirslanden, Witikon"
3620,120605,41-50,Female,7,Golden Retriever,2013,Female,golden,7,"Funtern, Hottingen, Hirslanden, Witikon"
3621,120630,41-50,Male,5,Chihuahua,2014,Female,weiss/beige,6,Industriequartier
3622,120632,21-30,Female,2,Chihuahua,2014,Male,tricolor,6,"Wollishofen, Leimbach, Enge"
3623,120632,21-30,Female,2,Chihuahua,2014,Male,brown & white,6,"Wollishofen, Leimbach, Enge"
3624,120641,31-40,Male,7,Golden Retriever,2013,Male,blond,7,"Funtern, Hottingen, Hirslanden, Witikon"
3625,120659,51-60,Male,7,Labrador,2013,Female,brown,7,"Funtern, Hottingen, Hirslanden, Witikon"
3626,120696,51-60,Female,12,Chihuahua,2013,Male,beige,7,Schwamendingen
3627,120714,61-70,Female,10,Havaneser,2014,Male,hellfarben,6,"Hoengg, Wipkingen"
3628,120719,21-30,Female,11,Dogo Canario,2011,Female,black,9,"Affoltern, Seebach, Oerlikon"
3629,120721,31-40,Female,11,Pinscher,2012,Female,brown,8,"Affoltern, Seebach, Oerlikon"
3630,120727,51-60,Female,11,Big mixed breed,2014,Male,fauve,6,"Affoltern, Seebach, Oerlikon"
3631,120733,51-60,Male,7,Big mixed breed,2012,Male,beige,8,"Funtern, Hottingen, Hirslanden, Witikon"
3632,120734,61-70,Male,11,Chihuahua,2009,Female,beige,11,"Affoltern, Seebach, Oerlikon"
3633,120734,61-70,Male,11,Chihuahua,2012,Female,brown & white,8,"Affoltern, Seebach, Oerlikon"
3634,120734,61-70,Male,11,Chihuahua,2012,Female,brown,8,"Affoltern, Seebach, Oerlikon"
3635,120738,51-60,Male,3,Whippet,2013,Male,brown & white,7,Wiedikon
3636,120741,71-80,Female,11,Bolonka Zwetna,2014,Male,black & white,6,"Affoltern, Seebach, Oerlikon"
3637,120744,31-40,Female,2,Small mixed breed,2012,Male,black,8,"Wollishofen, Leimbach, Enge"
3638,120780,61-70,Male,7,Deutscher Schäfer,2011,Female,beige/schwarz,9,"Funtern, Hottingen, Hirslanden, Witikon"
3639,120781,71-80,Female,2,Cavalier King Charles Spaniel,2017,Female,blenheim,3,"Wollishofen, Leimbach, Enge"
3640,120786,31-40,Female,3,French bulldog,2012,Female,schwarz/rot,8,Wiedikon
3641,120809,31-40,Female,10,Jack Russel Terrier,2006,Male,tricolor,14,"Hoengg, Wipkingen"
3642,120829,41-50,Female,11,Maltese,2014,Male,white,6,"Affoltern, Seebach, Oerlikon"
3643,120832,71-80,Male,4,Jack Russel Terrier,2009,Male,white & black,11,Aussersihl
3644,120833,51-60,Female,10,Big mixed breed,2012,Female,brown,8,"Hoengg, Wipkingen"
3645,120846,21-30,Female,11,Maltese,2013,Female,tricolor,7,"Affoltern, Seebach, Oerlikon"
3646,120852,41-50,Female,6,Small mixed breed,2013,Female,black & white,7,"Unterstrass, Oberstrass"
3647,120859,21-30,Female,12,Big mixed breed,2011,Male,brown & black,9,Schwamendingen
3648,120860,31-40,Female,9,Chihuahua,2012,Male,beige,8,"Albisriesen, Altstetten"
3649,120894,31-40,Female,5,Australian Shepherd,2013,Male,schwarz/weiss/braun,7,Industriequartier
3650,120895,21-30,Female,11,French bulldog,2014,Female,black & white,6,"Affoltern, Seebach, Oerlikon"
3651,120899,31-40,Female,7,Bernhardiner,2014,Male,red & white,6,"Funtern, Hottingen, Hirslanden, Witikon"
3652,120910,21-30,Male,4,Australian Cattle Dog,2010,Male,tricolor,10,Aussersihl
3653,120958,61-70,Female,11,English Pointer,2018,Female,weiss/rot,2,"Affoltern, Seebach, Oerlikon"
3654,120958,61-70,Female,11,Chihuahua,2013,Female,tricolor,7,"Affoltern, Seebach, Oerlikon"
3655,120963,41-50,Female,11,West Highland White Terrier,2011,Male,white,9,"Affoltern, Seebach, Oerlikon"
3656,120969,41-50,Female,7,Norwegischer Buhund,2010,Female,beige,10,"Funtern, Hottingen, Hirslanden, Witikon"
3657,120998,31-40,Female,3,Chihuahua,2011,Male,brindle,9,Wiedikon
3658,121003,41-50,Female,11,Bergamasker,2010,Female,schwarz/braun/grau,10,"Affoltern, Seebach, Oerlikon"
3659,121019,61-70,Female,7,Volpino Italiano,2007,Female,weiss/rot,13,"Funtern, Hottingen, Hirslanden, Witikon"
3660,121019,61-70,Female,7,Collie,2004,Male,tricolor,16,"Funtern, Hottingen, Hirslanden, Witikon"
3661,121020,51-60,Female,7,Pomeranian,2013,Male,brown,7,"Funtern, Hottingen, Hirslanden, Witikon"
3662,121020,51-60,Female,7,Pomeranian,2011,Female,orange,9,"Funtern, Hottingen, Hirslanden, Witikon"
3663,121044,31-40,Male,11,Chihuahua,2010,Female,brown & white,10,"Affoltern, Seebach, Oerlikon"
3664,121047,31-40,Female,10,Chihuahua,2008,Male,cream,12,"Hoengg, Wipkingen"
3665,121051,31-40,Male,12,Yorkshire Terrier,2013,Male,grau/beige,7,Schwamendingen
3666,121062,51-60,Female,8,Maltese,2014,Female,white,6,Riesbach
3667,121079,31-40,Female,11,Spinone,2010,Female,cream,10,"Affoltern, Seebach, Oerlikon"
3668,121092,61-70,Female,10,Norwich Terrier,2009,Female,black & light brown,11,"Hoengg, Wipkingen"
3669,121118,41-50,Female,5,Big mixed breed,2017,Female,black,3,Industriequartier
3670,121128,51-60,Female,3,Small mixed breed,2012,Female,brown,8,Wiedikon
3671,121135,51-60,Female,10,Flat Coated Retriever,2014,Male,black,6,"Hoengg, Wipkingen"
3672,121149,21-30,Female,4,Chihuahua,2009,Male,brown & white,11,Aussersihl
3673,121165,41-50,Female,7,Bolonka Zwetna,2014,Male,brown & white,6,"Funtern, Hottingen, Hirslanden, Witikon"
3674,121216,51-60,Male,7,Shetland Sheepdog,2014,Male,brown & white,6,"Funtern, Hottingen, Hirslanden, Witikon"
3675,121217,21-30,Male,11,French bulldog,2018,Female,black,2,"Affoltern, Seebach, Oerlikon"
3676,121222,31-40,Female,9,Chihuahua,2008,Female,grey,12,"Albisriesen, Altstetten"
3677,121223,51-60,Female,10,Beagle,2014,Male,tricolor,6,"Hoengg, Wipkingen"
3678,121225,51-60,Female,11,Havaneser,2014,Female,black & white,6,"Affoltern, Seebach, Oerlikon"
3679,121229,51-60,Female,8,Golden Retriever,2014,Male,blond,6,Riesbach
3680,121282,51-60,Female,7,Lagotto Romagnolo,2014,Female,white,6,"Funtern, Hottingen, Hirslanden, Witikon"
3681,121331,51-60,Female,11,Tibet Terrier,2013,Female,schwarz/braun/weiss,7,"Affoltern, Seebach, Oerlikon"
3682,121334,61-70,Female,8,Maltese,2014,Female,black & white,6,Riesbach
3683,121341,31-40,Male,12,Deutscher Boxer,2017,Male,brindle,3,Schwamendingen
3684,121454,41-50,Female,11,Chihuahua,2011,Female,beige/weiss,9,"Affoltern, Seebach, Oerlikon"
3685,121455,21-30,Female,11,Small mixed breed,2012,Male,tricolor,8,"Affoltern, Seebach, Oerlikon"
3686,121455,21-30,Female,11,Basenji,2014,Female,red & white,6,"Affoltern, Seebach, Oerlikon"
3687,121459,51-60,Male,2,Schäfer,2005,Male,black & brown,15,"Wollishofen, Leimbach, Enge"
3688,121465,41-50,Female,12,Chihuahua,2013,Female,weiss/beige,7,Schwamendingen
3689,121476,41-50,Female,11,Yorkshire Terrier,2014,Female,black & brown,6,"Affoltern, Seebach, Oerlikon"
3690,121477,71-80,Female,9,Labrador Retriever,2013,Female,black,7,"Albisriesen, Altstetten"
3691,121486,51-60,Female,12,Langhaardackel,2001,Female,rotbraun,19,Schwamendingen
